User ID,Password,Touch Duration,Input Type,Success/Fail
7,Password_5,0.4901842763084096,long,
7,Password_5,0.0,check_password,Fail
8,Password_1,0.2811254869719509,short,
8,Password_1,0.4294470684393312,short,
8,Password_1,0.14170430876280948,long,
8,Password_1,0.0,check_password,Fail
8,Password_2,0.47956761599191045,short,
8,Password_2,0.39371268085707906,short,
8,Password_2,0.08492006447709212,short,
8,Password_2,0.0,check_password,Success
8,Password_3,0.12016774114785815,short,
8,Password_3,0.21651617976319235,long,
8,Password_3,0.12011633805369394,long,
8,Password_3,0.09563493147392067,long,
8,Password_3,0.5525748133022127,long,
8,Password_3,0.0,check_password,Fail
8,Password_4,0.1366046933457172,short,
8,Password_4,0.1187566630343383,short,
8,Password_4,0.2165797343834275,short,
8,Password_4,0.0,check_password,Success
8,Password_5,0.22955602208118045,long,
8,Password_5,0.46709098130549226,short,
8,Password_5,0.39988050184804047,short,
8,Password_5,0.5243785072565124,short,
8,Password_5,0.0,check_password,Fail
9,Password_1,0.17149765912336234,long,
9,Password_1,0.09264397453966965,short,
9,Password_1,0.5116697760707148,short,
9,Password_1,0.15566779788831397,short,
9,Password_1,0.0,check_password,Fail
9,Password_2,0.1205084684590267,short,
9,Password_2,0.4415715851486526,short,
9,Password_2,0.20892382729304695,short,
9,Password_2,0.13458639341918008,short,
9,Password_2,0.0,check_password,Success
9,Password_3,0.07240419117756816,long,
9,Password_3,0.32520639855807043,long,
9,Password_3,0.2568808228419568,short,
9,Password_3,0.106993494216052,short,
9,Password_3,0.2962626244289679,short,
9,Password_3,0.0,check_password,Success
9,Password_4,0.27593798493361343,short,
9,Password_4,0.15748047651045433,short,
9,Password_4,0.5952571588186311,short,
9,Password_4,0.0,check_password,Success
9,Password_5,0.2157512373743068,short,
9,Password_5,0.23744035014698467,long,
9,Password_5,0.20805049723271762,long,
9,Password_5,0.13376100917601816,long,
9,Password_5,0.0,check_password,Fail
10,Password_1,0.06781568081062297,short,
10,Password_1,0.2389293702325721,short,
10,Password_1,0.49566106730647763,long,
10,Password_1,0.0,check_password,Fail
10,Password_2,0.0807779259458191,short,
10,Password_2,0.10601577105023377,long,
10,Password_2,0.4436838005403227,short,
10,Password_2,0.5398378575517027,short,
10,Password_2,0.0,check_password,Success
10,Password_3,0.08012723418976583,short,
10,Password_3,0.3776219062623947,short,
10,Password_3,0.3474582788729206,short,
10,Password_3,0.2578508131540399,long,
10,Password_3,0.20682317536341735,long,
10,Password_3,0.0,check_password,Success
10,Password_4,0.1643585920017115,long,
10,Password_4,0.11286643215624736,short,
10,Password_4,0.12960663983403553,short,
10,Password_4,0.09826983759045814,short,
10,Password_4,0.0,check_password,Fail
10,Password_5,0.5484174665512703,short,
10,Password_5,0.0862082117750453,short,
10,Password_5,0.20442493407759457,short,
10,Password_5,0.0,check_password,Success
11,Password_1,0.36611020036400926,short,
11,Password_1,0.06805588620920307,short,
11,Password_1,0.3438681696620595,long,
11,Password_1,0.3100096792157011,short,
11,Password_1,0.0,check_password,Success
11,Password_2,0.6422770588889885,short,
11,Password_2,0.1398350859818667,long,
11,Password_2,0.06333728824678012,long,
11,Password_2,0.29419579742108776,short,
11,Password_2,0.21474865059949877,short,
11,Password_2,0.0,check_password,Success
11,Password_3,0.14483889787973847,long,
11,Password_3,0.12186967481613638,short,
11,Password_3,0.19208661100130264,short,
11,Password_3,0.0,check_password,Success
11,Password_4,0.4429856145452597,long,
11,Password_4,0.6377365665115527,short,
11,Password_4,0.6593115533194678,short,
11,Password_4,0.31801763120553767,short,
11,Password_4,0.19264424402998528,short,
11,Password_4,0.0,check_password,Success
11,Password_5,0.13571499171949966,long,
11,Password_5,0.06966977592076484,short,
11,Password_5,0.4044880352754778,short,
11,Password_5,0.0,check_password,Success
12,Password_1,0.23294517365662815,short,
12,Password_1,0.24240661766916405,short,
12,Password_1,0.44629989188459673,short,
12,Password_1,0.1006711487169056,long,
12,Password_1,0.49159143170125513,short,
12,Password_1,0.0,check_password,Success
12,Password_2,0.13672783881506245,short,
12,Password_2,0.06973550643316037,long,
12,Password_2,0.3775310162822674,short,
12,Password_2,0.12553626563845594,short,
12,Password_2,0.0,check_password,Success
12,Password_3,0.4450240307852491,short,
12,Password_3,0.22926125957499885,short,
12,Password_3,0.10894638978009785,long,
12,Password_3,0.5474562852165443,short,
12,Password_3,0.0,check_password,Fail
12,Password_4,0.14178904192530656,short,
12,Password_4,0.26294977524166496,short,
12,Password_4,0.6221516311250457,long,
12,Password_4,0.08192830655148167,short,
12,Password_4,0.35457322930228735,long,
12,Password_4,0.0,check_password,Success
12,Password_5,0.15541285205202549,long,
12,Password_5,0.17035148894325433,short,
12,Password_5,0.3218425616616603,short,
12,Password_5,0.08976755351153985,short,
12,Password_5,0.0,check_password,Success
13,Password_1,0.4670815175469545,short,
13,Password_1,0.16732683005958404,short,
13,Password_1,0.10387514262730509,short,
13,Password_1,0.6731491269759138,short,
13,Password_1,0.4433129354490048,short,
13,Password_1,0.0,check_password,Success
13,Password_2,0.6471293157712869,short,
13,Password_2,0.4587863286254087,short,
13,Password_2,0.1849713602397245,long,
13,Password_2,0.08918726697844116,short,
13,Password_2,0.0,check_password,Fail
13,Password_3,0.2082955559822115,short,
13,Password_3,0.622324645165387,long,
13,Password_3,0.6182356663140782,short,
13,Password_3,0.0,check_password,Success
13,Password_4,0.37623887494690433,long,
13,Password_4,0.13204558207758468,short,
13,Password_4,0.14351505276928508,short,
13,Password_4,0.0,check_password,Fail
13,Password_5,0.11197302280933222,short,
13,Password_5,0.5970603651697378,long,
13,Password_5,0.061802518667635205,short,
13,Password_5,0.0,check_password,Success
14,Password_1,0.6979637729143537,long,
14,Password_1,0.4478107949036081,short,
14,Password_1,0.13523797496105416,short,
14,Password_1,0.0,check_password,Success
14,Password_2,0.12592117685247792,short,
14,Password_2,0.11094310530686942,long,
14,Password_2,0.695270372887104,short,
14,Password_2,0.0,check_password,Success
14,Password_3,0.3075091264673188,short,
14,Password_3,0.1844958040370816,long,
14,Password_3,0.6251219201947108,long,
14,Password_3,0.0,check_password,Success
14,Password_4,0.32015430708444464,short,
14,Password_4,0.5198013531382385,short,
14,Password_4,0.3727747397466283,short,
14,Password_4,0.0,check_password,Fail
14,Password_5,0.21491432475935285,short,
14,Password_5,0.49389259727867085,short,
14,Password_5,0.09789696956009092,short,
14,Password_5,0.061607621136301645,long,
14,Password_5,0.0542329410480535,short,
14,Password_5,0.0,check_password,Success
15,Password_1,0.16795368283398487,short,
15,Password_1,0.27982424481267637,short,
15,Password_1,0.5972900023874866,long,
15,Password_1,0.63626458448711,short,
15,Password_1,0.0,check_password,Success
15,Password_2,0.5299097390081536,short,
15,Password_2,0.11889986463574433,short,
15,Password_2,0.408033828985157,short,
15,Password_2,0.12201174147710613,long,
15,Password_2,0.0,check_password,Success
15,Password_3,0.29881023305623905,short,
15,Password_3,0.3860485400753766,long,
15,Password_3,0.3233970320090563,short,
15,Password_3,0.3771716735401132,short,
15,Password_3,0.0,check_password,Success
15,Password_4,0.09465137574433256,short,
15,Password_4,0.22686482573849495,long,
15,Password_4,0.22070709112367007,short,
15,Password_4,0.17092471652924632,long,
15,Password_4,0.0,check_password,Success
15,Password_5,0.12477168946102733,short,
15,Password_5,0.33908024675195214,short,
15,Password_5,0.19103598767183907,short,
15,Password_5,0.20334279873603894,short,
15,Password_5,0.0,check_password,Fail
16,Password_1,0.24263029582622364,long,
16,Password_1,0.11215101992979541,short,
16,Password_1,0.18179015459918366,short,
16,Password_1,0.07048026608495911,long,
16,Password_1,0.17745984808343074,long,
16,Password_1,0.0,check_password,Fail
16,Password_2,0.1472643149674412,short,
16,Password_2,0.18569871024031262,short,
16,Password_2,0.0582730018872161,short,
16,Password_2,0.05101131592287191,short,
16,Password_2,0.05191171911808095,long,
16,Password_2,0.0,check_password,Success
16,Password_3,0.08994838370657524,long,
16,Password_3,0.19794641978744487,short,
16,Password_3,0.1495538538211058,short,
16,Password_3,0.1317956159905068,short,
16,Password_3,0.0,check_password,Success
16,Password_4,0.08795451173905457,long,
16,Password_4,0.5044126460516671,short,
16,Password_4,0.15673563984120878,short,
16,Password_4,0.35328706900408907,long,
16,Password_4,0.0,check_password,Success
16,Password_5,0.27446236565169924,short,
16,Password_5,0.22973660020925726,short,
16,Password_5,0.21371994171894007,short,
16,Password_5,0.1969900590521302,short,
16,Password_5,0.0,check_password,Success
17,Password_1,0.18352371679266352,short,
17,Password_1,0.442860527846704,long,
17,Password_1,0.09036698578560438,short,
17,Password_1,0.0,check_password,Fail
17,Password_2,0.17127263595403985,short,
17,Password_2,0.07295716075410465,short,
17,Password_2,0.08240672622874,short,
17,Password_2,0.0,check_password,Success
17,Password_3,0.1972582371504527,long,
17,Password_3,0.14564203880004026,short,
17,Password_3,0.6203492328388635,short,
17,Password_3,0.5674619923110416,long,
17,Password_3,0.0,check_password,Success
17,Password_4,0.15756440756407963,short,
17,Password_4,0.19485769057621302,short,
17,Password_4,0.2893339691004838,short,
17,Password_4,0.0,check_password,Success
17,Password_5,0.0661769640146996,short,
17,Password_5,0.14661978077691867,short,
17,Password_5,0.088088179983134,long,
17,Password_5,0.3092302959045905,short,
17,Password_5,0.0,check_password,Success
18,Password_1,0.23954246921112976,long,
18,Password_1,0.6020361790576674,short,
18,Password_1,0.5416055429803157,long,
18,Password_1,0.11726011103419177,long,
18,Password_1,0.0,check_password,Success
18,Password_2,0.25347436487726976,long,
18,Password_2,0.14307629771404834,short,
18,Password_2,0.1432415064859918,short,
18,Password_2,0.17428348690844328,short,
18,Password_2,0.2738353827482729,short,
18,Password_2,0.0,check_password,Success
18,Password_3,0.6748434791797802,long,
18,Password_3,0.1700188049149302,short,
18,Password_3,0.5227284236405064,long,
18,Password_3,0.0,check_password,Success
18,Password_4,0.1806648656680142,short,
18,Password_4,0.4455755478642286,short,
18,Password_4,0.17837803731774143,short,
18,Password_4,0.05940775625327022,long,
18,Password_4,0.0,check_password,Success
18,Password_5,0.6436090544387149,long,
18,Password_5,0.2675094549958344,short,
18,Password_5,0.3946953493654046,short,
18,Password_5,0.4248483068433688,long,
18,Password_5,0.3992752730452448,short,
18,Password_5,0.0,check_password,Success
19,Password_1,0.4189149649780792,short,
19,Password_1,0.17974832249381398,long,
19,Password_1,0.4401236644051938,long,
19,Password_1,0.0,check_password,Success
19,Password_2,0.11813855269070911,short,
19,Password_2,0.09634040008564308,long,
19,Password_2,0.18445445647649372,short,
19,Password_2,0.24488979400413713,long,
19,Password_2,0.0,check_password,Fail
19,Password_3,0.1550000088170271,short,
19,Password_3,0.2898953503534799,short,
19,Password_3,0.2317507672639655,long,
19,Password_3,0.6090040836702472,long,
19,Password_3,0.0,check_password,Success
19,Password_4,0.13007522554702344,short,
19,Password_4,0.4220277924217745,long,
19,Password_4,0.5885032336499663,long,
19,Password_4,0.0,check_password,Success
19,Password_5,0.14132918279347118,long,
19,Password_5,0.22142015036232063,short,
19,Password_5,0.21821551195395392,long,
19,Password_5,0.664738664982212,long,
19,Password_5,0.27880086154227474,short,
19,Password_5,0.0,check_password,Success
20,Password_1,0.4551138827755215,short,
20,Password_1,0.2829648704926904,short,
20,Password_1,0.6860476426155543,short,
20,Password_1,0.05430567229597249,short,
20,Password_1,0.0,check_password,Success
20,Password_2,0.10260091408170652,short,
20,Password_2,0.3966305517056905,short,
20,Password_2,0.1977459970298397,short,
20,Password_2,0.0,check_password,Success
20,Password_3,0.2540169753040241,short,
20,Password_3,0.21025666690659622,short,
20,Password_3,0.12690351761014146,short,
20,Password_3,0.540124970084643,short,
20,Password_3,0.0,check_password,Success
20,Password_4,0.19553909207089812,short,
20,Password_4,0.07169138634832553,short,
20,Password_4,0.09634928435078842,long,
20,Password_4,0.6647668844143566,long,
20,Password_4,0.5220693961819455,short,
20,Password_4,0.0,check_password,Success
20,Password_5,0.27885507208122373,short,
20,Password_5,0.2893006081949057,short,
20,Password_5,0.12400868633873745,short,
20,Password_5,0.33548422138025197,short,
20,Password_5,0.0,check_password,Success
